//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//Cat	ID	Main	Item	Coin	Price	Bonus	PBase1	PBase2	PBase3	PBase4	PBase5	PBase6	PBase7	PBase8	PBase9	PBase10	PMain1	PMain2	PMain3	PMain4	PMain5	PMain6	PMain7	PMain8	PMain9	PMain10	Comment
61	831	831	1	508	5000	0	8310	0	0	0	0	0	0	0	0	0	8310	0	0	0	0	0	0	0	0	0	// Rudra King Helm
61	832	832	1	508	5000	0	8320	0	0	0	0	0	0	0	0	0	8320	0	0	0	0	0	0	0	0	0	// Snake King Fem Helm
61	833	833	1	508	5000	0	8330	0	0	0	0	0	0	0	0	0	8330	0	0	0	0	0	0	0	0	0	// Snake King Mas Helm
61	834	834	1	508	5000	0	8340	0	0	0	0	0	0	0	0	0	8340	0	0	0	0	0	0	0	0	0	// BlueDance Fem Helm
61	835	835	1	508	5000	0	8350	0	0	0	0	0	0	0	0	0	8350	0	0	0	0	0	0	0	0	0	// BlueDance Mas Helm
61	836	836	1	508	5000	0	8360	0	0	0	0	0	0	0	0	0	8360	0	0	0	0	0	0	0	0	0	// Halloween Helm
61	837	837	1	508	5000	0	8370	0	0	0	0	0	0	0	0	0	8370	0	0	0	0	0	0	0	0	0	// Gold Knight Helm
61	838	838	1	508	5000	0	8380	0	0	0	0	0	0	0	0	0	8380	0	0	0	0	0	0	0	0	0	// Red Of Dragon Helm
61	839	839	1	508	5000	0	8390	0	0	0	0	0	0	0	0	0	8390	0	0	0	0	0	0	0	0	0	// HellMain Helm
61	840	840	1	508	5000	0	8400	0	0	0	0	0	0	0	0	0	8400	0	0	0	0	0	0	0	0	0	// DaemonBlue Helm
61	841	841	1	508	5000	0	8410	0	0	0	0	0	0	0	0	0	8410	0	0	0	0	0	0	0	0	0	// Lord Green Helm
61	842	842	1	508	5000	0	8420	0	0	0	0	0	0	0	0	0	8420	0	0	0	0	0	0	0	0	0	// Warrior Helm
61	843	843	1	508	5000	0	8430	0	0	0	0	0	0	0	0	0	8430	0	0	0	0	0	0	0	0	0	// Gold Drive Helm
61	844	844	1	508	5000	0	8440	0	0	0	0	0	0	0	0	0	8440	0	0	0	0	0	0	0	0	0	// Succubus Helm
61	845	845	1	508	5000	0	8450	0	0	0	0	0	0	0	0	0	8450	0	0	0	0	0	0	0	0	0	// Migate no Goku Helm
61	846	846	1	508	7000	0	8460	0	0	0	0	0	0	0	0	0	8460	0	0	0	0	0	0	0	0	0	// Bloodangel Knight Helm
61	847	847	1	508	7000	0	8470	0	0	0	0	0	0	0	0	0	8470	0	0	0	0	0	0	0	0	0	// Bloodangel Wizard Helm
61	848	848	1	508	7000	0	8480	0	0	0	0	0	0	0	0	0	8480	0	0	0	0	0	0	0	0	0	// Bloodangel Elf Helm
61	849	849	1	508	7000	0	8490	0	0	0	0	0	0	0	0	0	8490	0	0	0	0	0	0	0	0	0	// Bloodangel Summoner Helm
61	850	850	1	508	7000	0	8500	0	0	0	0	0	0	0	0	0	8500	0	0	0	0	0	0	0	0	0	// Bloodangel Lord Helm
61	851	851	1	508	7000	0	8510	0	0	0	0	0	0	0	0	0	8510	0	0	0	0	0	0	0	0	0	// Bloodangel Fighter Helm
61	852	852	1	508	7000	0	8520	0	0	0	0	0	0	0	0	0	8520	0	0	0	0	0	0	0	0	0	// Awakening Soul Knight Helm
61	853	853	1	508	7000	0	8530	0	0	0	0	0	0	0	0	0	8530	0	0	0	0	0	0	0	0	0	// Awakening Soul Wizard Helm
61	854	854	1	508	7000	0	8540	0	0	0	0	0	0	0	0	0	8540	0	0	0	0	0	0	0	0	0	// Awakening Soul Elf Helm
61	855	855	1	508	7000	0	8550	0	0	0	0	0	0	0	0	0	8550	0	0	0	0	0	0	0	0	0	// Awakening Soul Summoner Helm
61	856	856	1	508	7000	0	8560	0	0	0	0	0	0	0	0	0	8560	0	0	0	0	0	0	0	0	0	// Awakening Soul Lord Helm
61	857	857	1	508	7000	0	8570	0	0	0	0	0	0	0	0	0	8570	0	0	0	0	0	0	0	0	0	// Awakening Soul Fighter Helm
61	858	858	1	508	7000	0	8580	0	0	0	0	0	0	0	0	0	8580	0	0	0	0	0	0	0	0	0	// Darkangel Knight Helm
61	859	859	1	508	7000	0	8590	0	0	0	0	0	0	0	0	0	8590	0	0	0	0	0	0	0	0	0	// Darkangel Wizard Helm
61	860	860	1	508	7000	0	8600	0	0	0	0	0	0	0	0	0	8600	0	0	0	0	0	0	0	0	0	// Darkangel Elf Helm
61	861	861	1	508	7000	0	8610	0	0	0	0	0	0	0	0	0	8610	0	0	0	0	0	0	0	0	0	// Darkangel Summoner Helm
61	862	862	1	508	7000	0	8620	0	0	0	0	0	0	0	0	0	8620	0	0	0	0	0	0	0	0	0	// Darkangel Lord Helm
61	863	863	1	508	7000	0	8630	0	0	0	0	0	0	0	0	0	8630	0	0	0	0	0	0	0	0	0	// Darkangel Fighter Helm
61	864	864	1	508	7000	0	8640	0	0	0	0	0	0	0	0	0	8640	0	0	0	0	0	0	0	0	0	// Tigris Helm
61	865	865	1	508	7000	0	8650	0	0	0	0	0	0	0	0	0	8650	0	0	0	0	0	0	0	0	0	// Crimson Skull Helm
61	866	866	1	508	7000	0	8660	0	0	0	0	0	0	0	0	0	8660	0	0	0	0	0	0	0	0	0	// Holyangel Knight Helm
61	867	867	1	508	7000	0	8670	0	0	0	0	0	0	0	0	0	8670	0	0	0	0	0	0	0	0	0	// Holyangel Wizard Helm
61	868	868	1	508	7000	0	8680	0	0	0	0	0	0	0	0	0	8680	0	0	0	0	0	0	0	0	0	// Holyangel Elf Helm
61	869	869	1	508	7000	0	8690	0	0	0	0	0	0	0	0	0	8690	0	0	0	0	0	0	0	0	0	// Holyangel Summoner Helm
61	870	870	1	508	7000	0	8700	0	0	0	0	0	0	0	0	0	8700	0	0	0	0	0	0	0	0	0	// Holyangel Lord Helm
61	871	871	1	508	7000	0	8710	0	0	0	0	0	0	0	0	0	8710	0	0	0	0	0	0	0	0	0	// Holyangel Fighter Helm
61	872	872	1	508	7000	0	8720	0	0	0	0	0	0	0	0	0	8720	0	0	0	0	0	0	0	0	0	// Blue Eye Knight Helm
61	873	873	1	508	7000	0	8730	0	0	0	0	0	0	0	0	0	8730	0	0	0	0	0	0	0	0	0	// Blue Eye Wizard Helm
61	874	874	1	508	7000	0	8740	0	0	0	0	0	0	0	0	0	8740	0	0	0	0	0	0	0	0	0	// Blue Eye Elf Helm
61	875	875	1	508	7000	0	8750	0	0	0	0	0	0	0	0	0	8750	0	0	0	0	0	0	0	0	0	// Blue Eye Summoner Helm
61	876	876	1	508	7000	0	8760	0	0	0	0	0	0	0	0	0	8760	0	0	0	0	0	0	0	0	0	// Blue Eye Lord Helm
61	877	877	1	508	7000	0	8770	0	0	0	0	0	0	0	0	0	8770	0	0	0	0	0	0	0	0	0	// Blue Eye Fighter Helm
62	0	0	1	508	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	// Water Phoenix Soul Armor
end
